date,EqualWeight,StaticMarkowitz,RegimeDynamic_combined,RegimeDynamic_MA
2021-02-17 00:00:00+00:00,0.034285020166601364,0.06506822829740555,0.06506822829740555,0.06506822829740555
2021-02-18 00:00:00+00:00,0.02547812529719687,0.062465535980767956,0.062465535980767956,0.062465535980767956
2021-02-19 00:00:00+00:00,0.0646433715418285,0.09791472901864126,0.09791472901864126,0.09791472901864126
2021-02-20 00:00:00+00:00,-0.02400942657486236,0.016399841915591115,0.016399841915591115,0.016399841915591115
2021-02-21 00:00:00+00:00,0.03878037503803496,0.03801797125639457,0.03801797125639457,0.03801797125639457
2021-02-22 00:00:00+00:00,-0.0525226247087603,-0.060810683385151804,-0.060810683385151804,-0.060810683385151804
2021-02-23 00:00:00+00:00,-0.13492227891254951,-0.10091301690126768,-0.10091301690126768,-0.10091301690126768
2021-02-24 00:00:00+00:00,0.04158931145787464,0.06398092294920586,0.06398092294920586,0.06398092294920586
2021-02-25 00:00:00+00:00,-0.07239905106183901,-0.09039352993513097,-0.09039352993513097,-0.09039352993513097
2021-02-26 00:00:00+00:00,-0.0007789976153505547,-0.011086322346264756,-0.011086322346264756,-0.011086322346264756
2021-02-27 00:00:00+00:00,0.01973446654393101,0.01160069916539173,0.01160069916539173,0.01160069916539173
2021-02-28 00:00:00+00:00,-0.042580943925307216,-0.040382995867305246,-0.040382995867305246,-0.040382995867305246
2021-03-01 00:00:00+00:00,0.07916635633935185,0.1209506652614936,0.1209506652614936,0.1209506652614936
2021-03-02 00:00:00+00:00,-0.013704958582333797,-0.03374541014159064,-0.03374541014159064,-0.03374541014159064
2021-03-03 00:00:00+00:00,0.027878868157542466,0.0040781203741792815,0.0040781203741792815,0.0040781203741792815
2021-03-04 00:00:00+00:00,-0.02764371535563702,-0.02162292615457948,-0.02162292615457948,-0.02162292615457948
2021-03-05 00:00:00+00:00,-0.012348343349601875,-0.010644950056503146,-0.010644950056503146,-0.010644950056503146
2021-03-06 00:00:00+00:00,0.013157393013317325,0.006703146155577934,0.006703146155577934,0.006703146155577934
2021-03-07 00:00:00+00:00,0.04235216901501936,0.07106079271314067,0.07106079271314067,0.07106079271314067
2021-03-08 00:00:00+00:00,0.022435112560002315,0.005074991066685377,0.005074991066685377,0.005074991066685377
2021-03-09 00:00:00+00:00,0.053580205968016076,0.06756139093568544,0.06756139093568544,0.06756139093568544
2021-03-10 00:00:00+00:00,-0.043431195397004164,-0.04993455392934981,-0.04993455392934981,-0.04993455392934981
2021-03-11 00:00:00+00:00,0.011701648148128968,0.026898560414797094,0.026898560414797094,0.026898560414797094
2021-03-12 00:00:00+00:00,-0.03590204493271942,-0.05033222992914162,-0.05033222992914162,-0.05033222992914162
2021-03-13 00:00:00+00:00,0.06428750523786136,0.059778261643262526,0.059778261643262526,0.059778261643262526
2021-03-14 00:00:00+00:00,-0.051049299128743376,-0.05135459623751955,-0.05135459623751955,-0.05135459623751955
2021-03-15 00:00:00+00:00,-0.023895147232979152,-0.02957367591750276,-0.02957367591750276,-0.02957367591750276
2021-03-16 00:00:00+00:00,0.03795029266259559,0.03119090915909292,0.03119090915909292,0.03119090915909292
2021-03-17 00:00:00+00:00,0.03465653866453232,0.03699332794835171,0.03699332794835171,0.03699332794835171
2021-03-18 00:00:00+00:00,-0.022448983887518037,-0.03195811659117094,-0.03195811659117094,-0.03195811659117094
2021-03-19 00:00:00+00:00,0.024570687170179795,0.04922251566608675,0.04922251566608675,0.04922251566608675
2021-03-20 00:00:00+00:00,0.00024263212470024072,-0.022337268016674322,-0.022337268016674322,-0.022337268016674322
2021-03-21 00:00:00+00:00,-0.014138049432485457,0.0022134758653310094,0.0022134758653310094,0.0022134758653310094
2021-03-22 00:00:00+00:00,-0.03718566983544554,-0.02685421341663846,-0.02685421341663846,-0.02685421341663846
2021-03-23 00:00:00+00:00,-0.005803104382557944,-0.031368392969594934,-0.031368392969594934,-0.031368392969594934
2021-03-24 00:00:00+00:00,-0.06635191274767739,-0.07683035584721457,-0.07683035584721457,-0.07683035584721457
2021-03-25 00:00:00+00:00,-0.008442226349453985,-0.0254469721572067,-0.0254469721572067,-0.0254469721572067
2021-03-26 00:00:00+00:00,0.08325702085659266,0.09691355943196306,0.09691355943196306,0.09691355943196306
2021-03-27 00:00:00+00:00,-0.0022472216790414973,0.017989534840364575,0.017989534840364575,0.017989534840364575
2021-03-28 00:00:00+00:00,0.012844605543993966,0.01725684037176136,0.01725684037176136,0.01725684037176136
2021-03-29 00:00:00+00:00,0.03773350564231847,0.036039414481143506,0.036039414481143506,0.036039414481143506
2021-03-30 00:00:00+00:00,0.008196986047174186,0.009827646221651038,0.009827646221651038,0.009827646221651038
2021-03-31 00:00:00+00:00,0.039176033221260856,-0.0010282058762763223,-0.0010282058762763223,-0.0010282058762763223
2021-04-01 00:00:00+00:00,0.027716446867682328,0.02440771599607393,0.02440771599607393,0.02440771599607393
2021-04-02 00:00:00+00:00,0.039446911308391765,0.026442626910697813,0.026442626910697813,0.026442626910697813
2021-04-03 00:00:00+00:00,-0.04032587133784967,0.01286538214780028,0.01286538214780028,0.01286538214780028
2021-04-04 00:00:00+00:00,0.06383786569575664,0.05088792044948818,0.05088792044948818,0.05088792044948818
2021-04-05 00:00:00+00:00,0.0750738141656896,0.017122691875688233,0.017122691875688233,0.017122691875688233
2021-04-06 00:00:00+00:00,0.03140342560813181,0.039474009700429274,0.039474009700429274,0.039474009700429274
2021-04-07 00:00:00+00:00,-0.07271367876224238,-0.05920844755024891,-0.05920844755024891,-0.05920844755024891
2021-04-08 00:00:00+00:00,0.05845866317764247,0.06267569133295947,0.06267569133295947,0.06267569133295947
2021-04-09 00:00:00+00:00,-0.005962596647133348,-0.002075202400536087,-0.002075202400536087,-0.002075202400536087
2021-04-10 00:00:00+00:00,0.04796234087924383,0.038674106276981424,0.038674106276981424,0.038674106276981424
2021-04-11 00:00:00+00:00,0.025711653423365982,0.030665676434221852,0.030665676434221852,0.030665676434221852
2021-04-12 00:00:00+00:00,0.01386580282014741,0.06374295895008308,0.06374295895008308,0.06374295895008308
2021-04-13 00:00:00+00:00,0.06964564952579114,0.030390495896142317,0.030390495896142317,0.030390495896142317
2021-04-14 00:00:00+00:00,0.04231975498528063,0.01647200929365877,0.01647200929365877,0.01647200929365877
2021-04-15 00:00:00+00:00,0.05696260429791267,0.05743065801616328,0.05743065801616328,0.05743065801616328
2021-04-16 00:00:00+00:00,0.04221412270952626,-0.01423665675517442,-0.01423665675517442,-0.01423665675517442
2021-04-17 00:00:00+00:00,-0.0366468889564137,-0.032471106223298914,-0.032471106223298914,-0.032471106223298914
2021-04-18 00:00:00+00:00,-0.033003664287430685,-0.0045853980862170796,-0.0045853980862170796,-0.0045853980862170796
2021-04-19 00:00:00+00:00,-0.05017275395916766,-0.010485025277430013,-0.010485025277430013,-0.010485025277430013
2021-04-20 00:00:00+00:00,0.027224036821897318,0.01038477983766174,0.01038477983766174,0.01038477983766174
2021-04-21 00:00:00+00:00,-0.045559394566940796,-0.022153226221004112,-0.022153226221004112,-0.022153226221004112
2021-04-22 00:00:00+00:00,-0.04096822256597184,-0.0005060965206492903,-0.0005060965206492903,-0.0005060965206492903
2021-04-23 00:00:00+00:00,-0.010403634616074948,-0.013776802069007742,-0.013776802069007742,-0.013776802069007742
2021-04-24 00:00:00+00:00,-0.06007763113852534,-0.01610930294930995,-0.01610930294930995,-0.01610930294930995
2021-04-25 00:00:00+00:00,0.009630647212898713,0.051505344377796754,0.051505344377796754,0.051505344377796754
2021-04-26 00:00:00+00:00,0.11417439220464172,0.06423198166626481,0.06423198166626481,0.06423198166626481
2021-04-27 00:00:00+00:00,0.0372314352057668,0.021728936728694713,0.021728936728694713,0.021728936728694713
2021-04-28 00:00:00+00:00,0.008934501363820029,0.03824763634639483,0.03824763634639483,0.03824763634639483
2021-04-29 00:00:00+00:00,-0.009921398636823583,-0.02112501860693707,-0.02112501860693707,-0.02112501860693707
2021-04-30 00:00:00+00:00,0.06004288238249823,0.03888386799018025,0.03888386799018025,0.03888386799018025
2021-05-01 00:00:00+00:00,0.040308681528819085,0.08030436997238502,0.08030436997238502,0.08030436997238502
2021-05-02 00:00:00+00:00,-0.014236380590742585,-0.022435179202673086,-0.022435179202673086,-0.022435179202673086
2021-05-03 00:00:00+00:00,0.049156265078316115,0.03623825019364905,0.03623825019364905,0.03623825019364905
2021-05-04 00:00:00+00:00,-0.03448285802344389,0.015134295244273092,0.015134295244273092,0.015134295244273092
2021-05-05 00:00:00+00:00,0.15605522079335862,0.12395177843087557,0.12395177843087557,0.12395177843087557
2021-05-06 00:00:00+00:00,0.04278136134926659,0.02714811084240365,0.02714811084240365,0.02714811084240365
2021-05-07 00:00:00+00:00,-0.013333803628056267,0.004446501392204632,0.004446501392204632,0.004446501392204632
2021-05-08 00:00:00+00:00,0.009249480578554478,0.017722558204356857,0.017722558204356857,0.017722558204356857
2021-05-09 00:00:00+00:00,0.0061834966206248025,-0.025523075198409413,-0.025523075198409413,-0.025523075198409413
2021-05-10 00:00:00+00:00,-0.08595084684110922,-0.0896715936451285,-0.0896715936451285,-0.0896715936451285
2021-05-11 00:00:00+00:00,0.08734933557084035,0.05387433349738376,0.05387433349738376,0.05387433349738376
2021-05-12 00:00:00+00:00,-0.1527550906676353,-0.12917117167750114,-0.12917117167750114,-0.12917117167750114
2021-05-13 00:00:00+00:00,0.043431118234953194,0.01706422967003384,0.01706422967003384,0.01706422967003384
2021-05-14 00:00:00+00:00,0.061008999934088134,0.08490719059541106,0.08490719059541106,0.08490719059541106
2021-05-15 00:00:00+00:00,-0.05606378660391192,-0.03684971793942732,-0.03684971793942732,-0.03684971793942732
2021-05-16 00:00:00+00:00,0.003155773974304192,0.024659450541507075,0.024659450541507075,0.024659450541507075
2021-05-17 00:00:00+00:00,-0.07219440305999342,-0.04690553210281796,-0.04690553210281796,-0.04690553210281796
2021-05-18 00:00:00+00:00,0.04013585363442804,0.07405868240085499,-0.0019288857525795449,0.07405868240085499
2021-05-19 00:00:00+00:00,-0.3954206216372049,-0.4071961208208648,5.479452054794521e-05,-0.4071961208208648
2021-05-20 00:00:00+00:00,0.14996702639927842,0.20516424331368519,5.479452054794521e-05,0.20516424331368519
2021-05-21 00:00:00+00:00,-0.1492502586993355,-0.13597300555177655,5.479452054794521e-05,-0.13597300555177655
2021-05-22 00:00:00+00:00,-0.0812609850169521,-0.13347407263732491,5.479452054794521e-05,-0.13347407263732491
2021-05-23 00:00:00+00:00,-0.13821115208278906,-0.17084673799461195,5.479452054794521e-05,-0.17084673799461195
2021-05-24 00:00:00+00:00,0.23098379492693474,0.24147333440731034,5.479452054794521e-05,0.24147333440731034
2021-05-25 00:00:00+00:00,-0.0037017982411303133,0.013464536961968566,5.479452054794521e-05,0.013464536961968566
2021-05-26 00:00:00+00:00,0.08368688208329067,0.026727783837838213,5.479452054794521e-05,0.026727783837838213
2021-05-27 00:00:00+00:00,-0.03380913249070954,-0.061411367219720306,5.479452054794521e-05,-0.061411367219720306
2021-05-28 00:00:00+00:00,-0.10303155986935714,-0.08465755552517584,5.479452054794521e-05,-0.08465755552517584
2021-05-29 00:00:00+00:00,-0.058907614033693,-0.04701126974878277,5.479452054794521e-05,-0.04701126974878277
2021-05-30 00:00:00+00:00,0.03980431454481641,0.017685445037967703,5.479452054794521e-05,0.017685445037967703
2021-05-31 00:00:00+00:00,0.09144164915317018,0.06642980605485183,5.479452054794521e-05,0.06642980605485183
2021-06-01 00:00:00+00:00,-0.010311507679121866,0.006007180192871277,5.479452054794521e-05,0.006007180192871277
2021-06-02 00:00:00+00:00,0.0404343319500921,0.053091731117351375,5.479452054794521e-05,0.053091731117351375
2021-06-03 00:00:00+00:00,0.04332694192828804,0.018939205805325425,5.479452054794521e-05,0.018939205805325425
2021-06-04 00:00:00+00:00,-0.07700072029389679,-0.06895770102307039,5.479452054794521e-05,-0.06895770102307039
2021-06-05 00:00:00+00:00,-0.025124253113949127,-0.01086137694612424,5.479452054794521e-05,-0.01086137694612424
2021-06-06 00:00:00+00:00,0.021216483456594264,0.017916306099649996,5.479452054794521e-05,0.017916306099649996
2021-06-07 00:00:00+00:00,-0.08881578658073744,-0.10078096377725228,5.479452054794521e-05,-0.10078096377725228
2021-06-08 00:00:00+00:00,-0.008183428251997141,0.006120673327091895,5.479452054794521e-05,0.006120673327091895
2021-06-09 00:00:00+00:00,0.05124016888883433,0.0571448837590242,5.479452054794521e-05,0.0571448837590242
2021-06-10 00:00:00+00:00,-0.051475771350195855,-0.04983358198406436,5.479452054794521e-05,-0.04983358198406436
2021-06-11 00:00:00+00:00,-0.04705788187994453,-0.04870824026242191,5.479452054794521e-05,-0.04870824026242191
2021-06-12 00:00:00+00:00,-0.007249966261597425,-0.015332368449130596,5.479452054794521e-05,-0.015332368449130596
2021-06-13 00:00:00+00:00,0.05937374632201583,0.052866791162908267,5.479452054794521e-05,0.052866791162908267
2021-06-14 00:00:00+00:00,0.03193455769213876,0.012350308213452961,5.479452054794521e-05,0.012350308213452961
2021-06-15 00:00:00+00:00,-0.021065179390710165,-0.014616072986570762,5.479452054794521e-05,-0.014616072986570762
2021-06-16 00:00:00+00:00,-0.040731560280645195,-0.026700964710935006,5.479452054794521e-05,-0.026700964710935006
2021-06-17 00:00:00+00:00,0.0116950927800949,-0.004049358414817974,5.479452054794521e-05,-0.004049358414817974
2021-06-18 00:00:00+00:00,-0.062167422479823244,-0.05265095576962471,5.479452054794521e-05,-0.05265095576962471
2021-06-19 00:00:00+00:00,-0.028275980376547827,-0.033885901982993995,5.479452054794521e-05,-0.033885901982993995
2021-06-20 00:00:00+00:00,0.016489356975619714,-0.003760958573790942,5.479452054794521e-05,-0.003760958573790942
2021-06-21 00:00:00+00:00,-0.23023178344396591,-0.3083590746600218,5.479452054794521e-05,-0.3083590746600218
2021-06-22 00:00:00+00:00,-0.026460292074882718,-0.024866238365010767,5.479452054794521e-05,-0.0018648488319228437
2021-06-23 00:00:00+00:00,0.09213176921875257,0.12881541147021125,5.479452054794521e-05,5.479452054794521e-05
2021-06-24 00:00:00+00:00,0.04635115526768333,0.05892910237530678,5.479452054794521e-05,5.479452054794521e-05
2021-06-25 00:00:00+00:00,-0.0970612937060003,-0.08782673869110293,5.479452054794521e-05,5.479452054794521e-05
2021-06-26 00:00:00+00:00,0.016329655955907327,0.03030128399473231,5.479452054794521e-05,5.479452054794521e-05
2021-06-27 00:00:00+00:00,0.049919882389004,0.05154550909633174,5.479452054794521e-05,5.479452054794521e-05
2021-06-28 00:00:00+00:00,0.022556285269414687,0.01247390358167168,5.479452054794521e-05,5.479452054794521e-05
2021-06-29 00:00:00+00:00,0.05847888078582874,0.13232301292626222,5.479452054794521e-05,5.479452054794521e-05
2021-06-30 00:00:00+00:00,0.010335278505283296,-0.007671790550903209,5.479452054794521e-05,5.479452054794521e-05
2021-07-01 00:00:00+00:00,-0.058858415145563725,-0.0564244584389442,5.479452054794521e-05,5.479452054794521e-05
2021-07-02 00:00:00+00:00,0.012088457720776357,0.00874122091206908,5.479452054794521e-05,5.479452054794521e-05
2021-07-03 00:00:00+00:00,0.02249941055403689,0.028338652480706907,5.479452054794521e-05,5.479452054794521e-05
2021-07-04 00:00:00+00:00,0.025186031307754292,-0.0042483592248141995,5.479452054794521e-05,5.479452054794521e-05
2021-07-05 00:00:00+00:00,-0.0387352727085706,-0.050722765677942455,5.479452054794521e-05,5.479452054794521e-05
2021-07-06 00:00:00+00:00,0.03202591488731683,0.01427426408224922,5.479452054794521e-05,5.479452054794521e-05
2021-07-07 00:00:00+00:00,-0.004040635619922564,-0.034709379614291165,5.479452054794521e-05,5.479452054794521e-05
2021-07-08 00:00:00+00:00,-0.06398067536469274,-0.06382561742870027,5.479452054794521e-05,5.479452054794521e-05
2021-07-09 00:00:00+00:00,0.031819093776658355,0.027756356905802054,5.479452054794521e-05,5.479452054794521e-05
2021-07-10 00:00:00+00:00,-0.01424811589271171,-0.020104773364766425,5.479452054794521e-05,5.479452054794521e-05
2021-07-11 00:00:00+00:00,0.011758001761151509,0.010005560779044902,5.479452054794521e-05,5.479452054794521e-05
2021-07-12 00:00:00+00:00,-0.02991874566343395,-0.0365233448627819,5.479452054794521e-05,5.479452054794521e-05
2021-07-13 00:00:00+00:00,-0.031633063375519146,-0.040272790057307155,5.479452054794521e-05,5.479452054794521e-05
2021-07-14 00:00:00+00:00,-0.0015849868632061403,-0.0016951960708087971,5.479452054794521e-05,5.479452054794521e-05
2021-07-15 00:00:00+00:00,-0.03720262901664918,-0.05097169670087452,5.479452054794521e-05,5.479452054794521e-05
2021-07-16 00:00:00+00:00,-0.04127135507592831,-0.05053226616607415,5.479452054794521e-05,5.479452054794521e-05
2021-07-17 00:00:00+00:00,0.0051977384797561935,0.024370508528757624,5.479452054794521e-05,5.479452054794521e-05
2021-07-18 00:00:00+00:00,0.0005680895571503261,-0.0001879267928018031,5.479452054794521e-05,5.479452054794521e-05
2021-07-19 00:00:00+00:00,-0.05445690318997481,-0.015000099795993801,5.479452054794521e-05,5.479452054794521e-05
2021-07-20 00:00:00+00:00,-0.046049851137851205,-0.04677827759465707,5.479452054794521e-05,5.479452054794521e-05
2021-07-21 00:00:00+00:00,0.09132977712613395,0.07218484007851657,5.479452054794521e-05,5.479452054794521e-05
2021-07-22 00:00:00+00:00,0.03414688360140159,0.009378295612086073,5.479452054794521e-05,5.479452054794521e-05
2021-07-23 00:00:00+00:00,0.028227491252376724,0.04476271564098144,5.479452054794521e-05,5.479452054794521e-05
2021-07-24 00:00:00+00:00,0.015003512766017442,0.062416769929881974,5.479452054794521e-05,5.479452054794521e-05
2021-07-25 00:00:00+00:00,0.0020040889431636685,-0.016533849182935174,5.479452054794521e-05,5.479452054794521e-05
2021-07-26 00:00:00+00:00,0.01836729654153893,-0.0010130891603182491,5.479452054794521e-05,5.479452054794521e-05
2021-07-27 00:00:00+00:00,0.028014184994060252,0.019159331070368144,0.01752528079346274,5.479452054794521e-05
2021-07-28 00:00:00+00:00,0.014121203347316905,-0.003979356033695414,-0.003979356033695414,5.479452054794521e-05
2021-07-29 00:00:00+00:00,0.020197126206632512,0.0017408249026617793,0.0017408249026617793,5.479452054794521e-05
2021-07-30 00:00:00+00:00,0.04081682074865215,0.025933162009241298,0.025933162009241298,5.479452054794521e-05
2021-07-31 00:00:00+00:00,0.02344434515163578,0.0058050450668248816,0.0058050450668248816,5.479452054794521e-05
2021-08-01 00:00:00+00:00,-0.02040167037463259,-0.017434724121270496,-0.017434724121270496,5.479452054794521e-05
2021-08-02 00:00:00+00:00,0.011710016151797682,0.017470335192412388,0.017470335192412388,5.479452054794521e-05
2021-08-03 00:00:00+00:00,-0.01651683472993903,0.03712987157792893,0.03712987157792893,5.479452054794521e-05
2021-08-04 00:00:00+00:00,0.04162535692513652,0.004268379103576402,0.004268379103576402,5.479452054794521e-05
2021-08-05 00:00:00+00:00,0.015534399643795991,0.005777635389944241,0.005777635389944241,5.479452054794521e-05
2021-08-06 00:00:00+00:00,0.02732696210564141,0.010101747631376435,0.010101747631376435,5.479452054794521e-05
2021-08-07 00:00:00+00:00,0.06052915862915917,0.0414116342489719,0.0414116342489719,5.479452054794521e-05
2021-08-08 00:00:00+00:00,-0.05182832792959411,-0.02760579576032965,-0.02760579576032965,5.479452054794521e-05
2021-08-09 00:00:00+00:00,0.046598294616354605,0.028657966311076817,0.028657966311076817,5.479452054794521e-05
2021-08-10 00:00:00+00:00,0.018263308379928622,0.03843285787388913,0.03843285787388913,5.479452054794521e-05
2021-08-11 00:00:00+00:00,0.043800642200914425,0.019030896045241674,0.019030896045241674,5.479452054794521e-05
2021-08-12 00:00:00+00:00,-0.018253331340212765,-0.009994818468224687,-0.009994818468224687,5.479452054794521e-05
2021-08-13 00:00:00+00:00,0.08642495314230436,0.06924262456250883,0.06924262456250883,5.479452054794521e-05
2021-08-14 00:00:00+00:00,0.022410491444316276,-0.01235760965809372,-0.01235760965809372,5.479452054794521e-05
2021-08-15 00:00:00+00:00,0.032929892113838795,0.15382660957134556,0.15382660957134556,5.479452054794521e-05
2021-08-16 00:00:00+00:00,-0.021022717283818892,0.1173348309436965,0.1173348309436965,5.479452054794521e-05
2021-08-17 00:00:00+00:00,-0.03967003248450882,-0.015909562197137888,-0.015909562197137888,5.479452054794521e-05
2021-08-18 00:00:00+00:00,0.025866021823227912,0.020282925867878176,0.020282925867878176,5.479452054794521e-05
2021-08-19 00:00:00+00:00,0.05741037092061017,0.033680331209662934,0.033680331209662934,5.479452054794521e-05
2021-08-20 00:00:00+00:00,0.04729102152992301,0.05220437780170948,0.05220437780170948,5.479452054794521e-05
2021-08-21 00:00:00+00:00,-0.008797800258692706,-0.0178138691556255,-0.0178138691556255,5.479452054794521e-05
2021-08-22 00:00:00+00:00,0.008037327232738157,0.00408679043628039,0.00408679043628039,5.479452054794521e-05
2021-08-23 00:00:00+00:00,0.032948940296559606,0.0099467509751904,0.0099467509751904,5.479452054794521e-05
2021-08-24 00:00:00+00:00,-0.06309880753492828,0.016456071838451408,0.016456071838451408,5.479452054794521e-05
2021-08-25 00:00:00+00:00,0.02514889214634946,-0.05192479042108475,-0.05192479042108475,5.479452054794521e-05
2021-08-26 00:00:00+00:00,-0.06902607751126741,-0.04322599614462513,-0.04322599614462513,5.479452054794521e-05
2021-08-27 00:00:00+00:00,0.08683713272416818,0.15668352469786542,0.15668352469786542,5.479452054794521e-05
